State_Name,District_Name,Season,Crop,PPA
Chhattisgarh,KOREA,Rabi       ,Khesari,0.43758235825429026
Chhattisgarh,KOREA,Rabi       ,Linseed,0.2760386407163804
Chhattisgarh,KOREA,Rabi       ,Masoor,0.26456622257528156
Chhattisgarh,KOREA,Rabi       ,Moong(Green Gram),0.3333333333333333
Chhattisgarh,KOREA,Rabi       ,Other  Rabi pulses,1.0
Chhattisgarh,KOREA,Rabi       ,Peas & beans (Pulses),0.36901273816000507
Chhattisgarh,KOREA,Rabi       ,Potato,4.439675559011868
Chhattisgarh,KOREA,Rabi       ,Rapeseed &Mustard,0.38992010618568373
Chhattisgarh,KOREA,Rabi       ,Safflower,
Chhattisgarh,KOREA,Rabi       ,Wheat,1.1086134453159866
Chhattisgarh,KOREA,Whole Year ,Banana,31.111111111111114
Chhattisgarh,KOREA,Whole Year ,Coriander,0.1952114383388685
Chhattisgarh,KOREA,Whole Year ,Dry chillies,0.49889899320282843
Chhattisgarh,KOREA,Whole Year ,Dry ginger,1.0827417582417584
Chhattisgarh,KOREA,Whole Year ,Garlic,2.4343822303144576
Chhattisgarh,KOREA,Whole Year ,Jowar,0.648826841226227
Chhattisgarh,KOREA,Whole Year ,Onion,5.069479276726099
Chhattisgarh,KOREA,Whole Year ,Potato,4.891785586509051
Chhattisgarh,KOREA,Whole Year ,Sannhamp,0.3921344115404466
Chhattisgarh,KOREA,Whole Year ,Sugarcane,3.125
Chhattisgarh,KOREA,Whole Year ,Sweet potato,5.2839746093189
Chhattisgarh,KOREA,Whole Year ,Tobacco,0.75
Chhattisgarh,KOREA,Whole Year ,Turmeric,0.8608354201697854
Chhattisgarh,MAHASAMUND,Kharif     ,Arhar/Tur,0.33802857068209974
Chhattisgarh,MAHASAMUND,Kharif     ,Bajra,0.5
Chhattisgarh,MAHASAMUND,Kharif     ,Groundnut,1.1967820820825195
Chhattisgarh,MAHASAMUND,Kharif     ,Horse-gram,0.3122974567284449
Chhattisgarh,MAHASAMUND,Kharif     ,Jowar,0.9308603970196505
Chhattisgarh,MAHASAMUND,Kharif     ,Jute,
Chhattisgarh,MAHASAMUND,Kharif     ,Maize,1.2127310229709338
Chhattisgarh,MAHASAMUND,Kharif     ,Mesta,2.335095849522998
Chhattisgarh,MAHASAMUND,Kharif     ,Moong(Green Gram),0.2414201500236924
Chhattisgarh,MAHASAMUND,Kharif     ,Niger seed,0.16666666666666666
Chhattisgarh,MAHASAMUND,Kharif     ,Other Kharif pulses,0.3605739154443514
Chhattisgarh,MAHASAMUND,Kharif     ,Ragi,0.3206349206349206
Chhattisgarh,MAHASAMUND,Kharif     ,Rice,1.308760763651887
Chhattisgarh,MAHASAMUND,Kharif     ,Sannhamp,0.34855302178136827
Chhattisgarh,MAHASAMUND,Kharif     ,Sesamum,0.3223881497103952
Chhattisgarh,MAHASAMUND,Kharif     ,Small millets,0.14101513972863108
Chhattisgarh,MAHASAMUND,Kharif     ,Soyabean,1.2286897334691453
Chhattisgarh,MAHASAMUND,Kharif     ,Sunflower,0.47511998040969233
Chhattisgarh,MAHASAMUND,Kharif     ,Urad,0.3230497209040016
Chhattisgarh,MAHASAMUND,Rabi       ,Barley,1.0
Chhattisgarh,MAHASAMUND,Rabi       ,Gram,0.8515889596067153
Chhattisgarh,MAHASAMUND,Rabi       ,Horse-gram,0.3272015164710265
Chhattisgarh,MAHASAMUND,Rabi       ,Khesari,0.5158351246977163
Chhattisgarh,MAHASAMUND,Rabi       ,Linseed,0.2984187460388447
Chhattisgarh,MAHASAMUND,Rabi       ,Masoor,0.4829536432434984
Chhattisgarh,MAHASAMUND,Rabi       ,Moong(Green Gram),0.18073843444539467
Chhattisgarh,MAHASAMUND,Rabi       ,Other  Rabi pulses,0.37257599437932154
Chhattisgarh,MAHASAMUND,Rabi       ,Peas & beans (Pulses),0.40600389514247637
Chhattisgarh,MAHASAMUND,Rabi       ,Potato,6.698755410091623
Chhattisgarh,MAHASAMUND,Rabi       ,Rapeseed &Mustard,0.40175639417947556
Chhattisgarh,MAHASAMUND,Rabi       ,Safflower,0.3333333333333333
Chhattisgarh,MAHASAMUND,Rabi       ,Urad,0.2526716969859426
Chhattisgarh,MAHASAMUND,Rabi       ,Wheat,1.4834430637715812
Chhattisgarh,MAHASAMUND,Rabi       ,other misc. pulses,0.00024390243902439024
Chhattisgarh,MAHASAMUND,Whole Year ,Banana,45.09421992481203
Chhattisgarh,MAHASAMUND,Whole Year ,Coriander,0.38974608315399156
Chhattisgarh,MAHASAMUND,Whole Year ,Dry chillies,0.6594325989957908
Chhattisgarh,MAHASAMUND,Whole Year ,Dry ginger,1.9200216450216452
Chhattisgarh,MAHASAMUND,Whole Year ,Garlic,2.5767321030976498
Chhattisgarh,MAHASAMUND,Whole Year ,Jowar,0.7001811594202898
Chhattisgarh,MAHASAMUND,Whole Year ,Onion,5.659378388263401
Chhattisgarh,MAHASAMUND,Whole Year ,Potato,6.529706909827107
Chhattisgarh,MAHASAMUND,Whole Year ,Sannhamp,0.43820746652678316
Chhattisgarh,MAHASAMUND,Whole Year ,Sugarcane,3.503568075305828
Chhattisgarh,MAHASAMUND,Whole Year ,Sweet potato,4.756944444444445
Chhattisgarh,MAHASAMUND,Whole Year ,Turmeric,1.8644688644688647
Chhattisgarh,MUNGELI,Kharif     ,Arhar/Tur,0.6195856918192096
Chhattisgarh,MUNGELI,Kharif     ,Castor seed,0.325
Chhattisgarh,MUNGELI,Kharif     ,Groundnut,1.3848882299779972
Chhattisgarh,MUNGELI,Kharif     ,Jowar,1.0
Chhattisgarh,MUNGELI,Kharif     ,Jute,
Chhattisgarh,MUNGELI,Kharif     ,Maize,1.7107789752217089
Chhattisgarh,MUNGELI,Kharif     ,Moong(Green Gram),0.25040247678018573
Chhattisgarh,MUNGELI,Kharif     ,Other Kharif pulses,0.49223848291012473
Chhattisgarh,MUNGELI,Kharif     ,Rice,1.996758966322279
Chhattisgarh,MUNGELI,Kharif     ,Sesamum,0.3494219128329298
Chhattisgarh,MUNGELI,Kharif     ,Small millets,0.3234843953572607
Chhattisgarh,MUNGELI,Kharif     ,Soyabean,1.2068066730779514
Chhattisgarh,MUNGELI,Kharif     ,Urad,0.24660257224599766
Chhattisgarh,MUNGELI,Rabi       ,Castor seed,0.375
Chhattisgarh,MUNGELI,Rabi       ,Gram,1.008358191970381
Chhattisgarh,MUNGELI,Rabi       ,Khesari,0.6966754490903257
Chhattisgarh,MUNGELI,Rabi       ,Linseed,0.3826099314909158
Chhattisgarh,MUNGELI,Rabi       ,Masoor,0.33609040009736624
Chhattisgarh,MUNGELI,Rabi       ,Moong(Green Gram),0.41666666666666663
Chhattisgarh,MUNGELI,Rabi       ,Other  Rabi pulses,0.7155645039322444
Chhattisgarh,MUNGELI,Rabi       ,Peas & beans (Pulses),0.3791383676258765
Chhattisgarh,MUNGELI,Rabi       ,Potato,6.616620629577087
Chhattisgarh,MUNGELI,Rabi       ,Rapeseed &Mustard,0.4499832344659931
Chhattisgarh,MUNGELI,Rabi       ,Safflower,0.3944371369008054
Chhattisgarh,MUNGELI,Rabi       ,Urad,0.24208174786351444
Chhattisgarh,MUNGELI,Rabi       ,Wheat,1.3730492080213041
Chhattisgarh,MUNGELI,Whole Year ,Banana,33.16923076923077
Chhattisgarh,MUNGELI,Whole Year ,Coriander,0.2785794471297291
Chhattisgarh,MUNGELI,Whole Year ,Dry chillies,0.740017148087058
Chhattisgarh,MUNGELI,Whole Year ,Dry ginger,1.2571428571428571
Chhattisgarh,MUNGELI,Whole Year ,Garlic,4.0
Chhattisgarh,MUNGELI,Whole Year ,Jowar,1.0
Chhattisgarh,MUNGELI,Whole Year ,Onion,7.1490547365514665
Chhattisgarh,MUNGELI,Whole Year ,Sugarcane,5.849190954731959
Chhattisgarh,MUNGELI,Whole Year ,Sweet potato,6.5
Chhattisgarh,NARAYANPUR,Kharif     ,Arhar/Tur,0.5399828381456944
Chhattisgarh,NARAYANPUR,Kharif     ,Horse-gram,0.33211210812127084
Chhattisgarh,NARAYANPUR,Kharif     ,Jowar,1.1888888888888889
Chhattisgarh,NARAYANPUR,Kharif     ,Maize,1.9984981468378415
Chhattisgarh,NARAYANPUR,Kharif     ,Mesta,2.888888888888889
Chhattisgarh,NARAYANPUR,Kharif     ,Moong(Green Gram),0.34369202226345086
Chhattisgarh,NARAYANPUR,Kharif     ,Niger seed,0.20193077695441594
Chhattisgarh,NARAYANPUR,Kharif     ,Other Kharif pulses,0.0983602167812694
Chhattisgarh,NARAYANPUR,Kharif     ,Ragi,0.27022940810127305
Chhattisgarh,NARAYANPUR,Kharif     ,Rice,1.4697988899541277
Chhattisgarh,NARAYANPUR,Kharif     ,Sesamum,0.4085670525666059
Chhattisgarh,NARAYANPUR,Kharif     ,Small millets,0.16419476207018857
Chhattisgarh,NARAYANPUR,Kharif     ,Soyabean,
Chhattisgarh,NARAYANPUR,Kharif     ,Urad,0.3586493646165791
Chhattisgarh,NARAYANPUR,Rabi       ,Gram,0.9726225783883564
Chhattisgarh,NARAYANPUR,Rabi       ,Horse-gram,0.2857142857142857
Chhattisgarh,NARAYANPUR,Rabi       ,Khesari,0.7111111111111111
Chhattisgarh,NARAYANPUR,Rabi       ,Linseed,0.5047619047619047
Chhattisgarh,NARAYANPUR,Rabi       ,Other  Rabi pulses,1.0
Chhattisgarh,NARAYANPUR,Rabi       ,Peas & beans (Pulses),0.28140136505897984
Chhattisgarh,NARAYANPUR,Rabi       ,Potato,6.666666666666667
Chhattisgarh,NARAYANPUR,Rabi       ,Rapeseed &Mustard,0.5942167776976981
Chhattisgarh,NARAYANPUR,Rabi       ,Wheat,1.9074707767722472
Chhattisgarh,NARAYANPUR,Whole Year ,Banana,38.78125
Chhattisgarh,NARAYANPUR,Whole Year ,Coriander,0.6697278911564625
Chhattisgarh,NARAYANPUR,Whole Year ,Dry chillies,0.6012707800511509
Chhattisgarh,NARAYANPUR,Whole Year ,Dry ginger,1.0
Chhattisgarh,NARAYANPUR,Whole Year ,Jowar,0.675
Chhattisgarh,NARAYANPUR,Whole Year ,Onion,6.0
Chhattisgarh,NARAYANPUR,Whole Year ,Potato,9.0
Chhattisgarh,NARAYANPUR,Whole Year ,Sannhamp,3.0
Chhattisgarh,NARAYANPUR,Whole Year ,Sugarcane,3.435714285714286
Chhattisgarh,NARAYANPUR,Whole Year ,Sweet potato,5.369928355957767
Chhattisgarh,NARAYANPUR,Whole Year ,Turmeric,0.8333333333333334
Chhattisgarh,RAIGARH,Kharif     ,Arhar/Tur,0.5382721233370316
Chhattisgarh,RAIGARH,Kharif     ,Bajra,0.36859945545283807
Chhattisgarh,RAIGARH,Kharif     ,Castor seed,1.0
Chhattisgarh,RAIGARH,Kharif     ,Groundnut,1.2285413767491788
Chhattisgarh,RAIGARH,Kharif     ,Horse-gram,0.2718671052741814
Chhattisgarh,RAIGARH,Kharif     ,Jowar,1.0460588411350498
Chhattisgarh,RAIGARH,Kharif     ,Maize,1.5181613542437844
Chhattisgarh,RAIGARH,Kharif     ,Mesta,1.8476144077603072
Chhattisgarh,RAIGARH,Kharif     ,Moong(Green Gram),0.2740433715872772
Chhattisgarh,RAIGARH,Kharif     ,Niger seed,0.15592751085959242
Chhattisgarh,RAIGARH,Kharif     ,Other Kharif pulses,0.28568680845176464
Chhattisgarh,RAIGARH,Kharif     ,Ragi,0.0851063829787234
Chhattisgarh,RAIGARH,Kharif     ,Rice,1.207356301466774
Chhattisgarh,RAIGARH,Kharif     ,Sannhamp,0.345371319980695
Chhattisgarh,RAIGARH,Kharif     ,Sesamum,0.34686807325471125
Chhattisgarh,RAIGARH,Kharif     ,Small millets,1.3124885865063798
Chhattisgarh,RAIGARH,Kharif     ,Soyabean,0.9049749258185982
Chhattisgarh,RAIGARH,Kharif     ,Sunflower,0.23195375725601777
Chhattisgarh,RAIGARH,Kharif     ,Urad,0.2199899634907623
Chhattisgarh,RAIGARH,Rabi       ,Gram,0.8902181146961851
Chhattisgarh,RAIGARH,Rabi       ,Horse-gram,0.2902597402597403
Chhattisgarh,RAIGARH,Rabi       ,Khesari,0.5159351922176794
Chhattisgarh,RAIGARH,Rabi       ,Linseed,0.3287370920575435
Chhattisgarh,RAIGARH,Rabi       ,Masoor,0.30326472242720487
Chhattisgarh,RAIGARH,Rabi       ,Moong(Green Gram),0.2820149971189505
Chhattisgarh,RAIGARH,Rabi       ,Other  Rabi pulses,0.3168944186575611
Chhattisgarh,RAIGARH,Rabi       ,Peas & beans (Pulses),0.35469812776277276
Chhattisgarh,RAIGARH,Rabi       ,Potato,5.693849477907334
Chhattisgarh,RAIGARH,Rabi       ,Rapeseed &Mustard,0.41210305158024363
Chhattisgarh,RAIGARH,Rabi       ,Safflower,0.20020852562592942
Chhattisgarh,RAIGARH,Rabi       ,Urad,0.17703691906743232
Chhattisgarh,RAIGARH,Rabi       ,Wheat,1.5380173013669958
Chhattisgarh,RAIGARH,Whole Year ,Bajra,0.42857142857142855
Chhattisgarh,RAIGARH,Whole Year ,Banana,29.30121126708121
Chhattisgarh,RAIGARH,Whole Year ,Coriander,0.20612886914054915
Chhattisgarh,RAIGARH,Whole Year ,Dry chillies,0.6340235603310808
Chhattisgarh,RAIGARH,Whole Year ,Dry ginger,1.0145216396792114
Chhattisgarh,RAIGARH,Whole Year ,Garlic,2.874540276356566
Chhattisgarh,RAIGARH,Whole Year ,Jowar,0.5833333333333333
Chhattisgarh,RAIGARH,Whole Year ,Onion,8.32383644035155
Chhattisgarh,RAIGARH,Whole Year ,Potato,5.6397352717357725
Chhattisgarh,RAIGARH,Whole Year ,Sannhamp,0.47979817741520336
Chhattisgarh,RAIGARH,Whole Year ,Sugarcane,3.3590597415721373
Chhattisgarh,RAIGARH,Whole Year ,Sweet potato,5.667125933432109
Chhattisgarh,RAIGARH,Whole Year ,Tobacco,0.6666666666666666
Chhattisgarh,RAIGARH,Whole Year ,Turmeric,0.767253261775061
Chhattisgarh,RAIPUR,Kharif     ,Arhar/Tur,0.33766422209725094
Chhattisgarh,RAIPUR,Kharif     ,Bajra,0.696969696969697
Chhattisgarh,RAIPUR,Kharif     ,Castor seed,0.2955168823241135
Chhattisgarh,RAIPUR,Kharif     ,Coconut ,
Chhattisgarh,RAIPUR,Kharif     ,Cotton(lint),1.9070443342502161
Chhattisgarh,RAIPUR,Kharif     ,Groundnut,1.1611677624650272
Chhattisgarh,RAIPUR,Kharif     ,Horse-gram,0.28994592517733286
Chhattisgarh,RAIPUR,Kharif     ,Jowar,0.9654324556604046
Chhattisgarh,RAIPUR,Kharif     ,Maize,1.1679452978366147
Chhattisgarh,RAIPUR,Kharif     ,Mesta,2.2586805555555554
Chhattisgarh,RAIPUR,Kharif     ,Moong(Green Gram),0.21491931112867155
Chhattisgarh,RAIPUR,Kharif     ,Niger seed,0.16516605103286952
Chhattisgarh,RAIPUR,Kharif     ,Other Kharif pulses,0.3345811882478923
Chhattisgarh,RAIPUR,Kharif     ,Potato,7.333333333333333
Chhattisgarh,RAIPUR,Kharif     ,Ragi,0.2868173882716273
Chhattisgarh,RAIPUR,Kharif     ,Rice,1.3768827931635612
Chhattisgarh,RAIPUR,Kharif     ,Sannhamp,0.42857142857142855
Chhattisgarh,RAIPUR,Kharif     ,Sesamum,0.31666924829701115
Chhattisgarh,RAIPUR,Kharif     ,Small millets,0.19533706027755418
Chhattisgarh,RAIPUR,Kharif     ,Soyabean,1.2232662764603603
Chhattisgarh,RAIPUR,Kharif     ,Sunflower,0.38926827122546487
Chhattisgarh,RAIPUR,Kharif     ,Urad,0.34059702314264556
Chhattisgarh,RAIPUR,Rabi       ,Gram,0.8958151214756183
Chhattisgarh,RAIPUR,Rabi       ,Horse-gram,0.2982967895588915
Chhattisgarh,RAIPUR,Rabi       ,Khesari,0.5221520563649661
Chhattisgarh,RAIPUR,Rabi       ,Linseed,0.3028947554016261
Chhattisgarh,RAIPUR,Rabi       ,Masoor,0.35835129066039145
Chhattisgarh,RAIPUR,Rabi       ,Moong(Green Gram),0.1811038959751086
Chhattisgarh,RAIPUR,Rabi       ,Other  Rabi pulses,0.6713152462952893
Chhattisgarh,RAIPUR,Rabi       ,Peas & beans (Pulses),0.37030884092226846
Chhattisgarh,RAIPUR,Rabi       ,Potato,6.81241528547214
Chhattisgarh,RAIPUR,Rabi       ,Rapeseed &Mustard,0.4001985124813738
Chhattisgarh,RAIPUR,Rabi       ,Safflower,0.24405350069261456
Chhattisgarh,RAIPUR,Rabi       ,Urad,0.253895464801511
Chhattisgarh,RAIPUR,Rabi       ,Wheat,1.3703627484627132
Chhattisgarh,RAIPUR,Whole Year ,Banana,43.90698051583582
Chhattisgarh,RAIPUR,Whole Year ,Coconut ,
Chhattisgarh,RAIPUR,Whole Year ,Coriander,0.39691038769172343
Chhattisgarh,RAIPUR,Whole Year ,Cotton(lint),
Chhattisgarh,RAIPUR,Whole Year ,Dry chillies,0.6683503789097086
Chhattisgarh,RAIPUR,Whole Year ,Dry ginger,1.1823469591156248
Chhattisgarh,RAIPUR,Whole Year ,Garlic,2.736183261183261
Chhattisgarh,RAIPUR,Whole Year ,Onion,5.724677491103924
Chhattisgarh,RAIPUR,Whole Year ,Papaya,34.76021080368906
Chhattisgarh,RAIPUR,Whole Year ,Potato,6.6998579700668754
Chhattisgarh,RAIPUR,Whole Year ,Sannhamp,0.44790693962809947
Chhattisgarh,RAIPUR,Whole Year ,Sugarcane,3.382110257421801
Chhattisgarh,RAIPUR,Whole Year ,Sweet potato,5.2144276973461015
Chhattisgarh,RAIPUR,Whole Year ,Turmeric,1.683781010178069
Chhattisgarh,RAJNANDGAON,Kharif     ,Arhar/Tur,0.4746520851329105
Chhattisgarh,RAJNANDGAON,Kharif     ,Bajra,0.869047619047619
Chhattisgarh,RAJNANDGAON,Kharif     ,Castor seed,0.40277777777777773
Chhattisgarh,RAJNANDGAON,Kharif     ,Cotton(lint),2.368891402714932
Chhattisgarh,RAJNANDGAON,Kharif     ,Groundnut,1.8298319327731092
Chhattisgarh,RAJNANDGAON,Kharif     ,Horse-gram,0.2947433424971496
Chhattisgarh,RAJNANDGAON,Kharif     ,Jowar,0.961639565680686
Chhattisgarh,RAJNANDGAON,Kharif     ,Maize,1.1800494145178766
Chhattisgarh,RAJNANDGAON,Kharif     ,Mesta,1.895495619576631
Chhattisgarh,RAJNANDGAON,Kharif     ,Moong(Green Gram),0.20351648484103413
Chhattisgarh,RAJNANDGAON,Kharif     ,Niger seed,7.308896103896103
Chhattisgarh,RAJNANDGAON,Kharif     ,Other Kharif pulses,0.30978306972089736
Chhattisgarh,RAJNANDGAON,Kharif     ,Potato,6.486495388669302
Chhattisgarh,RAJNANDGAON,Kharif     ,Ragi,0.28174967149924013
Chhattisgarh,RAJNANDGAON,Kharif     ,Rice,1.2622755075540268
Chhattisgarh,RAJNANDGAON,Kharif     ,Sannhamp,0.3622222222222222
Chhattisgarh,RAJNANDGAON,Kharif     ,Sesamum,0.29935706534931783
Chhattisgarh,RAJNANDGAON,Kharif     ,Small millets,0.22157430967457475
Chhattisgarh,RAJNANDGAON,Kharif     ,Soyabean,0.917054924439863
Chhattisgarh,RAJNANDGAON,Kharif     ,Sunflower,0.8197306011688595
Chhattisgarh,RAJNANDGAON,Kharif     ,Urad,0.33371817147970734
Chhattisgarh,RAJNANDGAON,Rabi       ,Barley,1.071920518839533
Chhattisgarh,RAJNANDGAON,Rabi       ,Gram,0.7678582325156345
Chhattisgarh,RAJNANDGAON,Rabi       ,Horse-gram,0.2606739590263449
Chhattisgarh,RAJNANDGAON,Rabi       ,Jute,
Chhattisgarh,RAJNANDGAON,Rabi       ,Khesari,0.4345639886083271
Chhattisgarh,RAJNANDGAON,Rabi       ,Linseed,0.3131711789276913
Chhattisgarh,RAJNANDGAON,Rabi       ,Masoor,0.3019171648657648
Chhattisgarh,RAJNANDGAON,Rabi       ,Moong(Green Gram),0.19495098207876616
Chhattisgarh,RAJNANDGAON,Rabi       ,Other  Rabi pulses,0.46623886956900074
Chhattisgarh,RAJNANDGAON,Rabi       ,Peas & beans (Pulses),0.2989679098989831
Chhattisgarh,RAJNANDGAON,Rabi       ,Potato,5.15089196517768
Chhattisgarh,RAJNANDGAON,Rabi       ,Rapeseed &Mustard,0.37411677579732444
Chhattisgarh,RAJNANDGAON,Rabi       ,Safflower,0.3968274707748392
Chhattisgarh,RAJNANDGAON,Rabi       ,Urad,0.2631276757761338
Chhattisgarh,RAJNANDGAON,Rabi       ,Wheat,0.8586324487289978
Chhattisgarh,RAJNANDGAON,Whole Year ,Banana,42.75401103028688
Chhattisgarh,RAJNANDGAON,Whole Year ,Coriander,0.23509814074346017
Chhattisgarh,RAJNANDGAON,Whole Year ,Dry chillies,0.7047743766347775
Chhattisgarh,RAJNANDGAON,Whole Year ,Dry ginger,1.133847133258898
Chhattisgarh,RAJNANDGAON,Whole Year ,Garlic,2.9179676392132836
Chhattisgarh,RAJNANDGAON,Whole Year ,Jowar,0.6938383838383838
Chhattisgarh,RAJNANDGAON,Whole Year ,Onion,4.946877999414088
Chhattisgarh,RAJNANDGAON,Whole Year ,Papaya,41.09090909090909
Chhattisgarh,RAJNANDGAON,Whole Year ,Potato,5.3313492063492065
Chhattisgarh,RAJNANDGAON,Whole Year ,Sannhamp,0.4188760516812046
Chhattisgarh,RAJNANDGAON,Whole Year ,Sugarcane,2.095739705534255
Chhattisgarh,RAJNANDGAON,Whole Year ,Sweet potato,5.569751930866079
Chhattisgarh,RAJNANDGAON,Whole Year ,Turmeric,0.8964237614237615
Chhattisgarh,SUKMA,Kharif     ,Arhar/Tur,0.5843451233171487
Chhattisgarh,SUKMA,Kharif     ,Groundnut,1.375
Chhattisgarh,SUKMA,Kharif     ,Horse-gram,0.36159559172768374
Chhattisgarh,SUKMA,Kharif     ,Jowar,0.9326969015881003
Chhattisgarh,SUKMA,Kharif     ,Maize,2.17632189304311
Chhattisgarh,SUKMA,Kharif     ,Mesta,2.224708262751741
Chhattisgarh,SUKMA,Kharif     ,Moong(Green Gram),0.40346500991594136
Chhattisgarh,SUKMA,Kharif     ,Niger seed,0.15484601449275362
Chhattisgarh,SUKMA,Kharif     ,Other Kharif pulses,0.05838397872150733
Chhattisgarh,SUKMA,Kharif     ,Ragi,0.23804935274007438
Chhattisgarh,SUKMA,Kharif     ,Rice,1.9983675030391024
Chhattisgarh,SUKMA,Kharif     ,Sannhamp,
Chhattisgarh,SUKMA,Kharif     ,Sesamum,0.2998110388140677
Chhattisgarh,SUKMA,Kharif     ,Small millets,0.2057185390217419
Chhattisgarh,SUKMA,Kharif     ,Soyabean,1.3333333333333333
Chhattisgarh,SUKMA,Kharif     ,Sunflower,0.4
Chhattisgarh,SUKMA,Kharif     ,Urad,0.3803401176695989
Chhattisgarh,SUKMA,Rabi       ,Gram,1.0
Chhattisgarh,SUKMA,Rabi       ,Horse-gram,0.300936599509873
Chhattisgarh,SUKMA,Rabi       ,Moong(Green Gram),0.31539268018535327
Chhattisgarh,SUKMA,Rabi       ,Other  Rabi pulses,0.9358974358974359
Chhattisgarh,SUKMA,Rabi       ,Rapeseed &Mustard,0.4736532282269229
Chhattisgarh,SUKMA,Rabi       ,Urad,0.41975591151792524
Chhattisgarh,SUKMA,Rabi       ,Wheat,1.0
Chhattisgarh,SUKMA,Whole Year ,Banana,35.38724587517709
Chhattisgarh,SUKMA,Whole Year ,Coconut ,
Chhattisgarh,SUKMA,Whole Year ,Coriander,0.24444444444444446
Chhattisgarh,SUKMA,Whole Year ,Dry chillies,0.6885359108959392
Chhattisgarh,SUKMA,Whole Year ,Dry ginger,1.0
Chhattisgarh,SUKMA,Whole Year ,Jowar,0.865652822343743
Chhattisgarh,SUKMA,Whole Year ,Sannhamp,1.0
Chhattisgarh,SUKMA,Whole Year ,Sugarcane,5.875
Chhattisgarh,SUKMA,Whole Year ,Sweet potato,4.635054835801581
Chhattisgarh,SUKMA,Whole Year ,Turmeric,0.702108636977058
Chhattisgarh,SURAJPUR,Kharif     ,Arhar/Tur,0.5362303690748325
Chhattisgarh,SURAJPUR,Kharif     ,Groundnut,1.3396521404770625
Chhattisgarh,SURAJPUR,Kharif     ,Horse-gram,0.28074152585442474
Chhattisgarh,SURAJPUR,Kharif     ,Jowar,0.8296019900497512
Chhattisgarh,SURAJPUR,Kharif     ,Jute,
Chhattisgarh,SURAJPUR,Kharif     ,Maize,1.7087021267626261
Chhattisgarh,SURAJPUR,Kharif     ,Mesta,1.6519144644056556
Chhattisgarh,SURAJPUR,Kharif     ,Moong(Green Gram),0.19374304327683883
Chhattisgarh,SURAJPUR,Kharif     ,Niger seed,0.1698685880942416
Chhattisgarh,SURAJPUR,Kharif     ,Other Kharif pulses,0.20558657743040637
Chhattisgarh,SURAJPUR,Kharif     ,Ragi,1.3193136379024715
Chhattisgarh,SURAJPUR,Kharif     ,Rice,1.5636787662771228
Chhattisgarh,SURAJPUR,Kharif     ,Sannhamp,0.2831066155098244
Chhattisgarh,SURAJPUR,Kharif     ,Sesamum,0.3519319491447178
Chhattisgarh,SURAJPUR,Kharif     ,Small millets,0.2496521961823685
Chhattisgarh,SURAJPUR,Kharif     ,Soyabean,0.7303030303030303
Chhattisgarh,SURAJPUR,Kharif     ,Sunflower,0.2638888888888889
Chhattisgarh,SURAJPUR,Kharif     ,Urad,0.30911455390891285
Chhattisgarh,SURAJPUR,Rabi       ,Barley,0.9284425848744597
Chhattisgarh,SURAJPUR,Rabi       ,Gram,0.8658142824748776
Chhattisgarh,SURAJPUR,Rabi       ,Khesari,0.6133784878060078
Chhattisgarh,SURAJPUR,Rabi       ,Linseed,0.41496917072131667
Chhattisgarh,SURAJPUR,Rabi       ,Masoor,0.3257389501655018
Chhattisgarh,SURAJPUR,Rabi       ,Moong(Green Gram),0.14215367965367964
Chhattisgarh,SURAJPUR,Rabi       ,Other  Rabi pulses,0.7446581196581197
Chhattisgarh,SURAJPUR,Rabi       ,Peas & beans (Pulses),0.4180837645276206
Chhattisgarh,SURAJPUR,Rabi       ,Potato,5.299730136083706
Chhattisgarh,SURAJPUR,Rabi       ,Rapeseed &Mustard,0.49232751742934144
Chhattisgarh,SURAJPUR,Rabi       ,Urad,
Chhattisgarh,SURAJPUR,Rabi       ,Wheat,1.5269690896696886
Chhattisgarh,SURAJPUR,Whole Year ,Coriander,0.20438372200486737
Chhattisgarh,SURAJPUR,Whole Year ,Dry chillies,0.8030606723434438
Chhattisgarh,SURAJPUR,Whole Year ,Dry ginger,1.1802371977845412
Chhattisgarh,SURAJPUR,Whole Year ,Garlic,2.6391345107136184
Chhattisgarh,SURAJPUR,Whole Year ,Jowar,0.6902268595667322
Chhattisgarh,SURAJPUR,Whole Year ,Onion,4.421582005744516
Chhattisgarh,SURAJPUR,Whole Year ,Sannhamp,1.0666521770629573
Chhattisgarh,SURAJPUR,Whole Year ,Sugarcane,4.889085067777809
Chhattisgarh,SURAJPUR,Whole Year ,Sweet potato,5.0152809158301705
Chhattisgarh,SURAJPUR,Whole Year ,Tobacco,0.36339285714285713
Chhattisgarh,SURAJPUR,Whole Year ,Turmeric,0.8840044130270185
Chhattisgarh,SURGUJA,Kharif     ,Arhar/Tur,0.550461859088143
Chhattisgarh,SURGUJA,Kharif     ,Bajra,0.75
Chhattisgarh,SURGUJA,Kharif     ,Castor seed,5.0
Chhattisgarh,SURGUJA,Kharif     ,Cotton(lint),1.1455357142857143
Chhattisgarh,SURGUJA,Kharif     ,Groundnut,1.207448682140085
Chhattisgarh,SURGUJA,Kharif     ,Horse-gram,0.26604136844142545
Chhattisgarh,SURGUJA,Kharif     ,Jowar,0.9075702604625099
Chhattisgarh,SURGUJA,Kharif     ,Jute,
Chhattisgarh,SURGUJA,Kharif     ,Maize,1.396106145857614
